2023,2023-10-08,Athletico-PR,Bragantino,1,1,D,2,8,7,15,4,6,10,2,4,6,1,1,2
2023,2023-10-08,Atletico-MG,Coritiba,1,2,A,3,2,5,7,0,5,5,2,2,4,0,0,0
2023,2023-10-08,Fortaleza,America MG,3,2,H,5,8,2,10,3,1,4,2,1,3,1,2,3
2023,2023-09-19,Corinthians,Gremio,4,4,D,8,6,4,10,2,0,2,1,1,2,3,2,5
2023,2023-10-14,Cuiaba,Cruzeiro,0,0,D,0,5,5,10,2,1,3,0,3,3,0,0,0
2023,2023-10-18,Gremio,Athletico-PR,1,2,A,3,4,8,12,0,5,5,3,6,9,1,1,2
2023,2023-10-18,America MG,Botafogo RJ,1,2,A,3,12,1,13,3,0,3,1,1,2,1,1,2
2023,2023-10-18,Coritiba,Cuiaba,0,3,A,3,4,4,8,1,2,3,0,2,2,0,1,1
2023,2023-10-18,Bahia,Internacional,1,0,H,1,5,3,8,1,2,3,1,2,3,1,0,1
2023,2023-10-18,Goias,Sao Paulo,2,0,H,2,6,3,9,1,1,2,4,3,7,2,0,2
2023,2023-10-18,Vasco,Fortaleza,1,0,H,1,6,6,12,3,2,5,3,2,5,0,0,0
2023,2023-10-19,Cruzeiro,Flamengo RJ,0,2,A,2,9,3,12,1,1,2,3,2,5,0,2,2
2023,2023-10-19,Palmeiras,Atletico-MG,0,2,A,2,7,2,9,3,2,5,6,3,9,0,1,1
2023,2023-10-19,Santos,Bragantino,1,3,A,4,5,4,9,5,2,7,4,1,5,0,2,2
2023,2023-10-19,Fluminense,Corinthians,3,3,D,6,15,1,16,4,1,5,9,3,12,1,3,4
2023,2023-10-21,Bahia,Fortaleza,2,0,H,2,7,2,9,4,0,4,6,4,10,1,0,1
2023,2023-10-21,Cuiaba,Goias,1,1,D,2,13,2,15,4,2,6,1,3,4,0,1,1
2023,2023-10-21,Sao Paulo,Gremio,3,0,H,3,6,3,9,3,0,3,1,3,4,1,0,1
2023,2023-10-21,Botafogo RJ,Athletico-PR,1,1,D,2,6,3,9,3,1,4,2,1,3,1,1,2
2023,2023-10-22,Atletico-MG,Cruzeiro,0,1,A,1,1,7,8,1,1,2,3,3,6,0,0,0
2023,2023-10-22,Flamengo RJ,Vasco,1,0,H,1,7,8,15,5,3,8,1,2,3,0,0,0
2023,2023-10-22,Internacional,Santos,7,1,H,8,3,6,9,1,5,6,1,1,2,4,0,4
2023,2023-10-22,Corinthians,America MG,1,1,D,2,4,4,8,2,2,4,2,3,5,0,1,1
2023,2023-10-22,Coritiba,Palmeiras,0,2,A,2,3,6,9,1,4,5,1,1,2,0,2,2
2023,2023-10-22,Bragantino,Fluminense,1,0,H,1,7,3,10,1,3,4,3,2,5,1,0,1
2023,2023-10-25,Athletico-PR,America MG,3,2,H,5,14,5,19,8,1,9,0,1,1,3,1,4
2023,2023-10-25,Fluminense,Goias,5,3,H,8,6,1,7,3,1,4,4,2,6,2,2,4
2023,2023-10-25,Bragantino,Atletico-MG,1,2,A,3,17,5,22,2,4,6,2,4,6,0,1,1
2023,2023-10-25,Cruzeiro,Bahia,3,0,H,3,1,2,3,0,1,1,2,2,4,1,0,1
2023,2023-10-25,Palmeiras,Sao Paulo,5,0,H,5,5,0,5,1,0,1,3,5,8,3,0,3
2023,2023-10-25,Cuiaba,Corinthians,0,1,A,1,6,5,11,4,4,8,1,3,4,0,0,0
2023,2023-10-25,Gremio,Flamengo RJ,3,2,H,5,6,1,7,3,0,3,3,4,7,0,1,1
2023,2023-10-26,Vasco,Internacional,1,2,A,3,7,1,8,1,0,1,7,4,11,0,1,1
2023,2023-10-26,Santos,Coritiba,2,1,H,3,11,2,13,5,1,6,2,6,8,1,1,2
2023,2023-10-28,America MG,Gremio,3,4,A,7,5,7,12,3,2,5,0,2,2,2,2,4
2023,2023-10-28,Palmeiras,Bahia,1,0,H,1,6,1,7,3,0,3,1,5,6,1,0,1
2023,2023-10-28,Atletico-MG,Fluminense,2,0,H,2,9,4,13,6,1,7,2,1,3,0,0,0
2023,2023-10-29,Athletico-PR,Sao Paulo,1,1,D,2,4,3,7,2,3,5,1,5,6,1,1,2
2023,2023-10-29,Goias,Vasco,1,1,D,2,7,2,9,1,0,1,2,6,8,0,0,0
2023,2023-10-29,Corinthians,Santos,1,1,D,2,10,3,13,8,1,9,6,2,8,0,0,0
2023,2023-10-29,Internacional,Coritiba,3,4,A,7,5,1,6,2,0,2,7,5,12,1,2,3
2023,2023-10-29,Botafogo RJ,Cuiaba,0,1,A,1,7,2,9,2,1,3,1,5,6,0,0,0
2023,2023-10-31,Bahia,Fluminense,1,0,H,1,2,4,6,1,2,3,2,3,5,1,0,1
2023,2023-11-01,Corinthians,Athletico-PR,1,0,H,1,1,7,8,0,3,3,1,2,3,0,0,0
2023,2023-11-01,Internacional,America MG,1,1,D,2,3,5,8,1,1,2,0,2,2,1,0,1
2023,2023-11-01,Coritiba,Gremio,1,2,A,3,6,11,17,4,7,11,3,2,5,0,1,1
2023,2023-11-01,Flamengo RJ,Santos,1,2,A,3,1,6,7,1,4,5,4,4,8,1,1,2
2023,2023-11-01,Atletico-MG,Fortaleza,3,1,H,4,0,4,4,0,2,2,0,2,2,1,1,2
2023,2023-11-01,Botafogo RJ,Palmeiras,3,4,A,7,2,6,8,2,1,3,7,5,12,3,0,3
2023,2023-11-02,Cuiaba,Vasco,0,2,A,2,5,1,6,1,1,2,2,1,3,0,0,0
2023,2023-11-02,Goias,Bragantino,0,2,A,2,10,7,17,2,6,8,3,3,6,0,1,1
2023,2023-11-02,Sao Paulo,Cruzeiro,1,0,H,1,3,4,7,1,2,3,1,4,5,0,0,0
2023,2023-11-04,America MG,Atletico-MG,1,1,D,2,0,4,4,0,2,2,4,3,7,0,0,0
2023,2023-11-04,Gremio,Bahia,1,0,H,1,5,4,9,2,0,2,2,4,6,0,0,0
2023,2023-11-04,Palmeiras,Athletico-PR,1,0,H,1,2,2,4,1,2,3,3,4,7,1,0,1
2023,2023-11-05,Cruzeiro,Internacional,1,2,A,3,8,1,9,4,1,5,2,1,3,0,1,1
2023,2023-11-05,Fortaleza,Flamengo RJ,0,2,A,2,4,3,7,2,2,4,1,3,4,0,1,1
2023,2023-11-05,Bragantino,Corinthians,1,0,H,1,10,6,16,5,1,6,1,2,3,1,0,1
2023,2023-11-05,Coritiba,Goias,0,1,A,1,5,9,14,2,4,6,3,3,6,0,0,0
2023,2023-11-06,Vasco,Botafogo RJ,1,0,H,1,4,4,8,2,2,4,2,4,6,1,0,1
2023,2023-11-06,Santos,Cuiaba,0,0,D,0,4,4,8,3,1,4,1,2,3,0,0,0
2023,2023-11-08,Flamengo RJ,Palmeiras,3,0,H,3,4,5,9,2,3,5,1,2,3,2,0,2
2023,2023-11-08,America MG,Coritiba,0,3,A,3,8,4,12,3,1,4,0,1,1,0,2,2
2023,2023-11-08,Internacional,Fluminense,0,0,D,0,5,3,8,4,1,5,2,2,4,0,0,0
2023,2023-11-08,Athletico-PR,Fortaleza,1,1,D,2,15,2,17,6,2,8,1,0,1,0,0,0
2023,2023-11-08,Sao Paulo,Bragantino,1,0,H,1,9,5,14,3,0,3,2,2,4,0,0,0
2023,2023-11-09,Corinthians,Atletico-MG,1,1,D,2,5,6,11,4,3,7,1,4,5,1,0,1
2023,2023-11-09,Goias,Santos,0,1,A,1,5,6,11,4,4,8,2,1,3,0,0,0
2023,2023-11-09,Bahia,Cuiaba,0,3,A,3,7,4,11,3,1,4,2,3,5,0,1,1
2023,2023-11-09,Botafogo RJ,Gremio,3,4,A,7,2,6,8,2,2,4,0,2,2,2,1,3
2023,2023-11-12,Gremio,Corinthians,0,1,A,1,12,1,13,4,1,5,3,7,10,0,1,1
2023,2023-11-12,Bragantino,Botafogo RJ,2,2,D,4,7,3,10,3,1,4,2,1,3,1,2,3
2023,2023-11-12,Atletico-MG,Goias,2,1,H,3,3,7,10,3,1,4,2,2,4,1,0,1
2023,2023-11-12,Bahia,Athletico-PR,1,1,D,2,11,5,16,6,1,7,3,4,7,0,0,0
2023,2023-11-12,Cuiaba,Fortaleza,2,1,H,3,2,9,11,2,5,7,1,2,3,1,0,1
2023,2023-11-12,Santos,Sao Paulo,0,0,D,0,1,4,5,0,4,4,0,2,2,0,0,0
2023,2023-11-12,Vasco,America MG,2,1,H,3,7,8,15,2,5,7,1,1,2,1,1,2
2023,2023-11-11,Flamengo RJ,Fluminense,1,1,D,2,5,2,7,4,1,5,2,5,7,1,0,1
2023,2023-11-11,Palmeiras,Internacional,3,0,H,3,6,3,9,4,2,6,1,2,3,1,0,1
2023,2023-11-11,Coritiba,Cruzeiro,1,0,H,1,1,5,6,0,2,2,4,4,8,0,0,0
2023,2023-11-18,Fortaleza,Cruzeiro,0,1,A,1,11,1,12,3,1,4,1,1,2,0,0,0
2023,2023-11-22,Cruzeiro,Vasco,2,2,D,4,7,5,12,2,2,4,1,1,2,2,1,3
2023,2023-11-22,Fluminense,Sao Paulo,1,0,H,1,3,4,7,2,2,4,6,6,12,0,0,0
2023,2023-11-23,Flamengo RJ,Bragantino,1,0,H,1,8,6,14,3,3,6,4,4,8,0,0,0
2023,2023-11-23,Fortaleza,Botafogo RJ,2,2,D,4,4,5,9,1,1,2,2,4,6,2,1,3
2023,2023-11-24,Corinthians,Bahia,1,5,A,6,3,3,6,2,2,4,2,3,5,0,3,3
2023,2023-11-25,Athletico-PR,Vasco,0,0,D,0,5,1,6,3,0,3,1,4,5,0,0,0
2023,2023-11-25,Fluminense,Coritiba,2,1,H,3,6,5,11,2,2,4,2,2,4,1,0,1
2023,2023-11-26,Atletico-MG,Gremio,3,0,H,3,7,7,14,6,2,8,3,2,5,1,0,1
2023,2023-11-26,Botafogo RJ,Santos,1,1,D,2,4,5,9,4,2,6,2,3,5,1,0,1
2023,2023-11-26,America MG,Flamengo RJ,0,3,A,3,3,7,10,2,3,5,4,4,8,0,1,1
2023,2023-11-26,Fortaleza,Palmeiras,2,2,D,4,4,7,11,1,3,4,2,3,5,1,0,1
2023,2023-11-26,Internacional,Bragantino,1,0,H,1,4,7,11,1,4,5,5,5,10,1,0,1
2023,2023-11-26,Sao Paulo,Cuiaba,0,0,D,0,5,1,6,2,1,3,2,0,2,0,0,0
2023,2023-11-27,Goias,Cruzeiro,0,1,A,1,4,5,9,0,1,1,3,3,6,0,0,0
2023,2023-11-28,Corinthians,Vasco,2,4,A,6,8,3,11,0,2,2,3,2,5,2,2,4
2023,2023-11-29,Santos,Fluminense,0,3,A,3,5,3,8,1,3,4,2,3,5,0,2,2
2023,2023-11-29,Flamengo RJ,Atletico-MG,0,3,A,3,10,1,11,3,1,4,3,2,5,0,1,1
2023,2023-11-29,Cuiaba,Internacional,0,2,A,2,2,5,7,2,3,5,3,2,5,0,0,0
2023,2023-11-29,Bahia,Sao Paulo,0,1,A,1,3,5,8,1,3,4,4,3,7,0,0,0
2023,2023-11-29,Coritiba,Botafogo RJ,1,1,D,2,3,10,13,2,3,5,5,2,7,0,0,0
2023,2023-11-29,Palmeiras,America MG,4,0,H,4,10,2,12,5,0,5,2,2,4,2,0,2
2023,2023-11-30,Gremio,Goias,2,1,H,3,6,3,9,1,1,2,3,2,5,0,1,1
2023,2023-11-30,Cruzeiro,Athletico-PR,1,1,D,2,2,3,5,1,0,1,3,4,7,0,0,0
2023,2023-11-30,Bragantino,Fortaleza,1,2,A,3,15,3,18,8,0,8,3,4,7,1,2,3
2023,2023-12-02,Corinthians,Internacional,1,2,A,3,5,4,9,3,3,6,3,2,5,0,1,1
2023,2023-12-02,Atletico-MG,Sao Paulo,2,1,H,3,3,5,8,3,3,6,4,1,5,0,0,0
2023,2023-12-03,Palmeiras,Fluminense,1,0,H,1,7,1,8,3,1,4,1,3,4,1,0,1
2023,2023-12-03,Flamengo RJ,Cuiaba,2,1,H,3,6,2,8,5,0,5,2,1,3,2,0,2
2023,2023-12-03,Bragantino,Coritiba,1,0,H,1,12,6,18,9,1,10,4,1,5,0,0,0
2023,2023-12-03,America MG,Bahia,3,2,H,5,2,10,12,2,4,6,3,0,3,2,1,3
2023,2023-12-03,Fortaleza,Goias,1,0,H,1,4,2,6,2,2,4,2,4,6,1,0,1
2023,2023-12-03,Athletico-PR,Santos,3,0,H,3,6,6,12,5,3,8,5,4,9,1,0,1
2023,2023-12-03,Botafogo RJ,Cruzeiro,0,0,D,0,6,2,8,2,1,3,4,3,7,0,0,0
2023,2023-12-03,Gremio,Vasco,1,0,H,1,5,6,11,5,4,9,3,1,4,0,0,0
2023,2023-12-06,Goias,America MG,1,0,H,1,8,7,15,3,4,7,2,2,4,1,0,1
2023,2023-12-06,Cuiaba,Athletico-PR,3,0,H,3,5,9,14,2,1,3,5,3,8,2,0,2
2023,2023-12-06,Internacional,Botafogo RJ,3,1,H,4,1,5,6,0,3,3,1,2,3,1,0,1
2023,2023-12-06,Coritiba,Corinthians,0,2,A,2,6,6,12,4,3,7,1,0,1,0,2,2
2023,2023-12-06,Fluminense,Gremio,2,3,A,5,7,3,10,2,3,5,3,3,6,1,2,3
2023,2023-12-06,Santos,Fortaleza,1,2,A,3,10,6,16,4,6,10,2,3,5,0,1,1
2023,2023-12-06,Vasco,Bragantino,2,1,H,3,2,3,5,0,1,1,3,2,5,1,0,1
2023,2023-12-06,Bahia,Atletico-MG,4,1,H,5,3,5,8,3,1,4,2,2,4,2,1,3
2023,2023-12-06,Cruzeiro,Palmeiras,1,1,D,2,3,4,7,2,1,3,1,1,2,0,1,1
2023,2023-12-06,Sao Paulo,Flamengo RJ,1,0,H,1,4,9,13,0,3,3,0,3,3,1,0,1
